index,hawkish,dovish,cnt,prob_hawkish,prob_dovish,polarity_score
순이자마진/NNG;개선/NNG,12,9,21,0.00016761649346295676,0.00012571237009721757,1.3333333333333335
부동산/NNG;위축/NNG,12,6,18,0.00016761649346295676,8.380824673147838e-05,2.0
우려/NNG;강세/NNG,15,8,23,0.00020952061682869594,0.00011174432897530451,1.8749999999999998
대출/NNG;부실/NNG;우려/NNG,6,12,18,8.380824673147838e-05,0.00016761649346295676,0.5
인플레이션/NNG;막/VV,14,4,18,0.00019555257570678288,5.5872164487652255e-05,3.4999999999999996
자산/NNG;매입/NNG;종료/NNG,11,19,30,0.00015364845234104368,0.0002653927813163482,0.5789473684210525
판매/NNG;종료/NNG,17,6,23,0.00023745669907252208,8.380824673147838e-05,2.833333333333333
그렉시트/NNG;유로존/NNG;탈퇴/NNG;우려/NNG,3,13,16,4.190412336573919e-05,0.00018158453458486982,0.23076923076923078
fed/NNG;금리/NNG;인상/NNG;중단/NNG,25,9,34,0.0003492010280478266,0.00012571237009721757,2.7777777777777777
재무/NNG;부담/NNG,16,9,25,0.00022348865795060902,0.00012571237009721757,1.777777777777778
채권시장/NNG;경기/NNG;침체/NNG,12,8,20,0.00016761649346295676,0.00011174432897530451,1.5
물가/NNG;상승/NNG;압력/NNG,67,42,109,0.0009358587551681752,0.0005866577271203486,1.5952380952380953
채권/NNG;가격/NNG;강세/NNG,7,21,28,9.777628785339144e-05,0.0002933288635601743,0.33333333333333337
경제/NNG;위협/NNG,16,11,27,0.00022348865795060902,0.00015364845234104368,1.4545454545454548
자기자본비율/NNG;높/VV,3,18,21,4.190412336573919e-05,0.00025142474019443513,0.16666666666666669
유동성/NNG;높/VV,15,11,26,0.00020952061682869594,0.00015364845234104368,1.3636363636363638
자금/NNG;수요/NNG;많/VA,14,9,23,0.00019555257570678288,0.00012571237009721757,1.5555555555555556
채권시장/NNG;변동성/NNG;크/VV,10,14,24,0.00013968041121913062,0.00019555257570678288,0.7142857142857143
흥행/NNG;실패/NNG,15,8,23,0.00020952061682869594,0.00011174432897530451,1.8749999999999998
지표/NNG;호조/NNG;하락/NNG,7,14,21,9.777628785339144e-05,0.00019555257570678288,0.5
채권시장/NNG;충격/NNG,12,6,18,0.00016761649346295676,8.380824673147838e-05,2.0
판매/NNG;제한/NNG,19,6,25,0.0002653927813163482,8.380824673147838e-05,3.1666666666666665
부양책/NNG;불확실성/NNG,21,5,26,0.0002933288635601743,6.984020560956531e-05,4.2
금리/NNG;인상/NNG;전망/NNG;확산/NNG,10,6,16,0.00013968041121913062,8.380824673147838e-05,1.6666666666666665
재정/NNG;적자/NNG;확대/NNG,7,11,18,9.777628785339144e-05,0.00015364845234104368,0.6363636363636364
소비자/NNG;심리/NNG;지수/NNG;상승/NNG,8,11,19,0.00011174432897530451,0.00015364845234104368,0.7272727272727274
글로벌/NNG;긴축/NNG;우려/NNG,24,1,25,0.00033523298692591353,1.3968041121913064e-05,24.0
공급/NNG;과잉/NNG;우려/NNG,19,29,48,0.0002653927813163482,0.0004050731925354788,0.6551724137931034
투자/NNG;안정/NNG,14,36,50,0.00019555257570678288,0.0005028494803888703,0.3888888888888889
물가/NNG;불안/NNG,29,17,46,0.0004050731925354788,0.00023745669907252208,1.7058823529411764
fed/NNG;금리/NNG;인상/NNG;우려/NNG,20,14,34,0.00027936082243826125,0.00019555257570678288,1.4285714285714286
금융시스템/NNG;위험/NNG,16,9,25,0.00022348865795060902,0.00012571237009721757,1.777777777777778
은행/NNG;예금/NNG;금리/NNG;인상/NNG,14,2,16,0.00019555257570678288,2.7936082243826127e-05,6.999999999999999
폐쇄/NNG;일시적/VAX,13,6,19,0.00018158453458486982,8.380824673147838e-05,2.1666666666666665
채권/NNG;수익률/NNG;상승/NNG,15,3,18,0.00020952061682869594,4.190412336573919e-05,4.999999999999999
부동산/NNG;하락/NNG,17,7,24,0.00023745669907252208,9.777628785339144e-05,2.428571428571429
금리/NNG;충격/NNG,12,20,32,0.00016761649346295676,0.00027936082243826125,0.6000000000000001
채권시장/NNG;금리/NNG;하락/NNG,19,14,33,0.0002653927813163482,0.00019555257570678288,1.3571428571428572
통화/NNG;긴축/NNG;우려/NNG,23,15,38,0.00032126494580400047,0.00020952061682869594,1.5333333333333334
자금시장/NNG;경색/NNG;우려/NNG,15,1,16,0.00020952061682869594,1.3968041121913064e-05,14.999999999999998
이익/NNG;성장/NNG,13,7,20,0.00018158453458486982,9.777628785339144e-05,1.8571428571428572
수출/NNG;감소/NNG,26,34,60,0.00036316906916973964,0.00047491339814504415,0.7647058823529411
시중/NNG;유동성/NNG;확대/NNG,10,7,17,0.00013968041121913062,9.777628785339144e-05,1.4285714285714286
금리/NNG;인하/NNG;경기/NNG;부양/NNG,9,27,36,0.00012571237009721757,0.0003771371102916527,0.3333333333333333
미/NNG;국채/NNG;금리/NNG;하락/NNG,60,36,96,0.0008380824673147837,0.0005028494803888703,1.6666666666666665
차액결제선물환/NNG;시장/NNG;달러원/NNG;금리/NNG;인상/NNG,8,14,22,0.00011174432897530451,0.00019555257570678288,0.5714285714285715
은행/NNG;금리/NNG;인상/NNG,54,30,84,0.0007542742205833054,0.00041904123365739187,1.8
금리/NNG;전망/NNG;하향/NNG,6,12,18,8.380824673147838e-05,0.00016761649346295676,0.5
고점/NNG;높/VV,97,65,162,0.0013548999888255671,0.0009079226729243491,1.4923076923076923
재정/NNG;지출/NNG;확대/NNG,31,45,76,0.00043300927477930493,0.0006285618504860878,0.6888888888888889
fed/NNG;비둘기/NNG;통화/NNG;완화/NNG;선호/NNG,20,45,65,0.00027936082243826125,0.0006285618504860878,0.4444444444444444
경제/NNG;성장률/NNG;낮/VA,8,11,19,0.00011174432897530451,0.00015364845234104368,0.7272727272727274
가계/NNG;대출/NNG;규제/NNG;강화/NNG,11,8,19,0.00015364845234104368,0.00011174432897530451,1.3749999999999998
우려/NNG;없/VA,8,15,23,0.00011174432897530451,0.00020952061682869594,0.5333333333333334
달러엔/NNG;상승/NNG,24,37,61,0.00033523298692591353,0.0005168175215107834,0.6486486486486486
신흥국/NNG;금융위기/NNG;우려/NNG,17,1,18,0.00023745669907252208,1.3968041121913064e-05,17.0
전망/NNG;금리/NNG;인상/NNG,29,22,51,0.0004050731925354788,0.00030729690468208736,1.3181818181818183
우려/NNG;금리/NNG;인하/NNG,2,20,22,2.7936082243826127e-05,0.00027936082243826125,0.1
대출/NNG;문턱/NNG;낮/VV,9,13,22,0.00012571237009721757,0.00018158453458486982,0.6923076923076923
경제/NNG;성장률/NNG;둔화/NNG,34,26,60,0.00047491339814504415,0.00036316906916973964,1.3076923076923077
물가/NNG;상승/NNG;경기/NNG;둔화/NNG,16,2,18,0.00022348865795060902,2.7936082243826127e-05,8.0
금리/NNG;인상/NNG;없/VA,41,30,71,0.0005726896859984356,0.00041904123365739187,1.3666666666666667
소비자/NNG;자신/NNG,10,7,17,0.00013968041121913062,9.777628785339144e-05,1.4285714285714286
경제/NNG;성장률/NNG;전망/NNG;상향/NNG,26,17,43,0.00036316906916973964,0.00023745669907252208,1.5294117647058822
fed/NNG;비둘기/NNG,94,136,230,0.001312995865459828,0.0018996535925801766,0.6911764705882353
경제/NNG;금리/NNG;인하/NNG,7,34,41,9.777628785339144e-05,0.00047491339814504415,0.20588235294117646
고용/NNG;지표/NNG;호조/NNG;하락/NNG,12,7,19,0.00016761649346295676,9.777628785339144e-05,1.7142857142857144
지표/NNG;개선/NNG,44,33,77,0.0006145938093641747,0.0004609453570231311,1.3333333333333333
긴축/NNG;금리/NNG;인상/NNG,11,5,16,0.00015364845234104368,6.984020560956531e-05,2.1999999999999997
원자재/NNG;가격/NNG;급등/NNG,42,19,61,0.0005866577271203486,0.0002653927813163482,2.2105263157894735
금리/NNG;인상/NNG;반대/NNG,29,11,40,0.0004050731925354788,0.00015364845234104368,2.6363636363636367
금리/NNG;방향/NNG;인상/NNG,6,11,17,8.380824673147838e-05,0.00015364845234104368,0.5454545454545455
은행/NNG;금리/NNG;낮/VA,7,16,23,9.777628785339144e-05,0.00022348865795060902,0.43749999999999994
지장/NNG;없/VA,15,11,26,0.00020952061682869594,0.00015364845234104368,1.3636363636363638
기대/NNG;높/VA,46,76,122,0.0006425298916080009,0.0010615711252653928,0.605263157894737
금리/NNG;인하/NNG;가능성/NNG;크/VV,16,27,43,0.00022348865795060902,0.0003771371102916527,0.5925925925925927
금융시장/NNG;불확실성/NNG,32,18,50,0.00044697731590121804,0.00025142474019443513,1.777777777777778
하락/NNG;되돌/VV,19,9,28,0.0002653927813163482,0.00012571237009721757,2.111111111111111
완화/NNG;축소/NNG,9,16,25,0.00012571237009721757,0.00022348865795060902,0.5625
위험/NNG;선호/NNG;회복/NNG,54,35,89,0.0007542742205833054,0.0004888814392669572,1.542857142857143
국채선물시장/NNG;약세/NNG,16,10,26,0.00022348865795060902,0.00013968041121913062,1.6
국채/NNG;금리/NNG;상승/NNG;부담/NNG,9,14,23,0.00012571237009721757,0.00019555257570678288,0.6428571428571429
수출/NNG;회복/NNG,13,18,31,0.00018158453458486982,0.00025142474019443513,0.7222222222222222
성장/NNG;둔화/NNG;금리/NNG;인상/NNG,5,14,19,6.984020560956531e-05,0.00019555257570678288,0.35714285714285715
금리/NNG;하단/NNG,14,19,33,0.00019555257570678288,0.0002653927813163482,0.7368421052631579
부양책/NNG;실망/NNG,2,15,17,2.7936082243826127e-05,0.00020952061682869594,0.13333333333333336
원금손실/NNG;우려/NNG,6,12,18,8.380824673147838e-05,0.00016761649346295676,0.5
기업/NNG;실적/NNG;호조/NNG,50,95,145,0.0006984020560956532,0.001326963906581741,0.5263157894736843
저금리/NNG;저성장/NNG,38,53,91,0.0005307855626326964,0.0007403061794613923,0.7169811320754718
국채/NNG;금리/NNG;하락/NNG;상승/NNG,16,3,19,0.00022348865795060902,4.190412336573919e-05,5.333333333333333
가격/NNG;부담/NNG,63,35,98,0.000879986590680523,0.0004888814392669572,1.8000000000000003
금리/NNG;인하/NNG;가능성/NNG;높/VA,7,13,20,9.777628785339144e-05,0.00018158453458486982,0.5384615384615384
세계/NNG;경제/NNG;성장/NNG,44,70,114,0.0006145938093641747,0.0009777628785339143,0.6285714285714286
가격/NNG;최대/NNG;하락/NNG,17,4,21,0.00023745669907252208,5.5872164487652255e-05,4.25
비농업/NNG;고용/NNG;지표/NNG;부진/NNG,16,12,28,0.00022348865795060902,0.00016761649346295676,1.3333333333333333
투자심리/NNG;약화/NNG,13,3,16,0.00018158453458486982,4.190412336573919e-05,4.333333333333333
원달러/NNG;넘/VV,17,13,30,0.00023745669907252208,0.00018158453458486982,1.3076923076923077
긴축/NNG;전환/NNG,30,3,33,0.00041904123365739187,4.190412336573919e-05,9.999999999999998
자산/NNG;매입/NNG;확대/NNG,16,6,22,0.00022348865795060902,8.380824673147838e-05,2.6666666666666665
정책/NNG;위험/NNG,4,12,16,5.5872164487652255e-05,0.00016761649346295676,0.3333333333333333
금리/NNG;상승/NNG;취약/NNG,13,6,19,0.00018158453458486982,8.380824673147838e-05,2.1666666666666665
인플레이션/NNG;안정/NNG,26,16,42,0.00036316906916973964,0.00022348865795060902,1.625
경제/NNG;개선/NNG,17,30,47,0.00023745669907252208,0.00041904123365739187,0.5666666666666667
최대/NNG;높/VA,8,14,22,0.00011174432897530451,0.00019555257570678288,0.5714285714285715
금리/NNG;인상/NNG;가능성/NNG;약화/NNG,14,26,40,0.00019555257570678288,0.00036316906916973964,0.5384615384615384
지준/NNG;증가/NNG,52,34,86,0.0007263381383394793,0.00047491339814504415,1.5294117647058822
자금/NNG;공급/NNG;확대/NNG,7,13,20,9.777628785339144e-05,0.00018158453458486982,0.5384615384615384
변동성/NNG;축소/NNG,11,22,33,0.00015364845234104368,0.00030729690468208736,0.5
지정학/NNG;불확실성/NNG,12,5,17,0.00016761649346295676,6.984020560956531e-05,2.4000000000000004
국채선물/NNG;내리/VV,87,64,151,0.0012152195776064364,0.0008939546318024361,1.3593749999999998
주택가격/NNG;오르/VV,18,9,27,0.00025142474019443513,0.00012571237009721757,2.0
실망/NNG;하락/NNG,14,30,44,0.00019555257570678288,0.00041904123365739187,0.4666666666666667
유로존/NNG;불안/NNG,14,9,23,0.00019555257570678288,0.00012571237009721757,1.5555555555555556
금리/NNG;인상/NNG;기대/NNG;후퇴/NNG,10,7,17,0.00013968041121913062,9.777628785339144e-05,1.4285714285714286
순이자마진/NNG;상승/NNG,10,6,16,0.00013968041121913062,8.380824673147838e-05,1.6666666666666665
부양/NNG;효과/NNG,10,7,17,0.00013968041121913062,9.777628785339144e-05,1.4285714285714286
건전성/NNG;개선/NNG,10,6,16,0.00013968041121913062,8.380824673147838e-05,1.6666666666666665
글로벌/NNG;채권/NNG;강세/NNG,8,11,19,0.00011174432897530451,0.00015364845234104368,0.7272727272727274
고용/NNG;지표/NNG;실망/NNG,9,30,39,0.00012571237009721757,0.00041904123365739187,0.3
채권/NNG;매입/NNG;종료/NNG,20,11,31,0.00027936082243826125,0.00015364845234104368,1.8181818181818183
디플레이션/NNG;공포/NNG,5,21,26,6.984020560956531e-05,0.0002933288635601743,0.2380952380952381
글로벌/NNG;성장/NNG;둔화/NNG,8,12,20,0.00011174432897530451,0.00016761649346295676,0.6666666666666666
경제/NNG;좋/VA,14,26,40,0.00019555257570678288,0.00036316906916973964,0.5384615384615384
글로벌/NNG;금융시장/NNG;변동성/NNG;확대/NNG,17,26,43,0.00023745669907252208,0.00036316906916973964,0.6538461538461539
국채/NNG;하락/NNG,12,17,29,0.00016761649346295676,0.00023745669907252208,0.7058823529411765
이자율/NNG;인하/NNG,30,19,49,0.00041904123365739187,0.0002653927813163482,1.5789473684210527
금리/NNG;인상/NNG;금리/NNG;인상/NNG,35,13,48,0.0004888814392669572,0.00018158453458486982,2.692307692307692
달러원/NNG;매파/NNG,16,5,21,0.00022348865795060902,6.984020560956531e-05,3.2
완화/NNG;금리/NNG;인상/NNG,16,3,19,0.00022348865795060902,4.190412336573919e-05,5.333333333333333
부동산/NNG;경기/NNG;침체/NNG,34,25,59,0.00047491339814504415,0.0003492010280478266,1.36
가계/NNG;대출/NNG;금리/NNG;오르/VV,10,6,16,0.00013968041121913062,8.380824673147838e-05,1.6666666666666665
주택구입/NNG;부담/NNG,11,5,16,0.00015364845234104368,6.984020560956531e-05,2.1999999999999997
변동성/NNG;확대/NNG;우려/NNG,12,9,21,0.00016761649346295676,0.00012571237009721757,1.3333333333333335
글로벌/NNG;인플레이션/NNG;우려/NNG,17,8,25,0.00023745669907252208,0.00011174432897530451,2.125
완화/NNG;효과/NNG,13,8,21,0.00018158453458486982,0.00011174432897530451,1.625
소매/NNG;판매/NNG;지표/NNG;호조/NNG,12,8,20,0.00016761649346295676,0.00011174432897530451,1.5
지수/NNG;넘/VV,5,15,20,6.984020560956531e-05,0.00020952061682869594,0.3333333333333333
금리/NNG;상회/NNG,14,7,21,0.00019555257570678288,9.777628785339144e-05,2.0
지수/NNG;혼조/NNG,30,20,50,0.00041904123365739187,0.00027936082243826125,1.5
신용경색/NNG;우려/NNG,7,20,27,9.777628785339144e-05,0.00027936082243826125,0.35000000000000003
투자/NNG;수요/NNG;확보/NNG,27,15,42,0.0003771371102916527,0.00020952061682869594,1.8
정치/NNG;압력/NNG,5,14,19,6.984020560956531e-05,0.00019555257570678288,0.35714285714285715
시중/NNG;금리/NNG;상승/NNG,12,8,20,0.00016761649346295676,0.00011174432897530451,1.5
인플레이션/NNG;압력/NNG,112,44,156,0.001564420605654263,0.0006145938093641747,2.5454545454545454
외환시장/NNG;금리/NNG;인하/NNG,6,12,18,8.380824673147838e-05,0.00016761649346295676,0.5
민간/NNG;고용/NNG;호조/NNG,17,7,24,0.00023745669907252208,9.777628785339144e-05,2.428571428571429
코픽스/NNG;하락/NNG,12,8,20,0.00016761649346295676,0.00011174432897530451,1.5
재무구조/NNG;개선/NNG,76,54,130,0.0010615711252653928,0.0007542742205833054,1.4074074074074074
채권/NNG;발행/NNG;성공/NNG,56,83,139,0.0007822103028271315,0.0011593474131187842,0.6746987951807228
금리/NNG;인상/NNG;가속/NNG,24,11,35,0.00033523298692591353,0.00015364845234104368,2.181818181818182
유동성/NNG;위험/NNG,24,13,37,0.00033523298692591353,0.00018158453458486982,1.8461538461538463
글로벌/NNG;경기/NNG;둔화/NNG;우려/NNG;크/VV,21,6,27,0.0002933288635601743,8.380824673147838e-05,3.4999999999999996
수요예측/NNG;흥행/NNG,53,37,90,0.0007403061794613923,0.0005168175215107834,1.4324324324324322
외환보유액/NNG;감소/NNG,5,22,27,6.984020560956531e-05,0.00030729690468208736,0.2272727272727273
매출/NNG;감소/NNG,75,57,132,0.0010476030841434798,0.0007961783439490446,1.3157894736842106
수익/NNG;확대/NNG,4,15,19,5.5872164487652255e-05,0.00020952061682869594,0.2666666666666667
국제/NNG;유가/NNG;강세/NNG,9,19,28,0.00012571237009721757,0.0002653927813163482,0.4736842105263158
물가/NNG;금리/NNG;인상/NNG,12,9,21,0.00016761649346295676,0.00012571237009721757,1.3333333333333335
안정성/NNG;확보/NNG,10,21,31,0.00013968041121913062,0.0002933288635601743,0.4761904761904762
은행/NNG;자본/NNG;확충/NNG,12,27,39,0.00016761649346295676,0.0003771371102916527,0.4444444444444445
금리/NNG;인상/NNG;시장/NNG;금리/NNG;상승/NNG,17,5,22,0.00023745669907252208,6.984020560956531e-05,3.4000000000000004
금리/NNG;변동성/NNG;크/VV,19,10,29,0.0002653927813163482,0.00013968041121913062,1.9000000000000001
긴급/NNG;금리/NNG;인하/NNG,14,6,20,0.00019555257570678288,8.380824673147838e-05,2.333333333333333
안정/NNG;상승/NNG,7,12,19,9.777628785339144e-05,0.00016761649346295676,0.5833333333333333
투자/NNG;제한/NNG,17,25,42,0.00023745669907252208,0.0003492010280478266,0.68
소비자/NNG;물가/NNG;오르/VV,23,8,31,0.00032126494580400047,0.00011174432897530451,2.875
지수/NNG;빠지/VV,12,9,21,0.00016761649346295676,0.00012571237009721757,1.3333333333333335
금리/NNG;상승/NNG;부담/NNG,27,18,45,0.0003771371102916527,0.00025142474019443513,1.5
내수/NNG;회복/NNG,10,14,24,0.00013968041121913062,0.00019555257570678288,0.7142857142857143
자산/NNG;거품/NNG,38,24,62,0.0005307855626326964,0.00033523298692591353,1.5833333333333333
물가/NNG;전망/NNG;상향/NNG,10,14,24,0.00013968041121913062,0.00019555257570678288,0.7142857142857143
가계/NNG;부채/NNG;억제/NNG,17,11,28,0.00023745669907252208,0.00015364845234104368,1.5454545454545456
경제/NNG;안정/NNG,43,27,70,0.0006006257682422617,0.0003771371102916527,1.5925925925925926
실망/NNG;상승/NNG,6,15,21,8.380824673147838e-05,0.00020952061682869594,0.4
금리/NNG;하락/NNG;안전자산/NNG;선호/NNG,16,9,25,0.00022348865795060902,0.00012571237009721757,1.777777777777778
기업/NNG;실적/NNG;혼조/NNG,8,17,25,0.00011174432897530451,0.00023745669907252208,0.47058823529411764
고금리/NNG;부담/NNG,23,12,35,0.00032126494580400047,0.00016761649346295676,1.9166666666666667
수익성/NNG;확보/NNG,3,15,18,4.190412336573919e-05,0.00020952061682869594,0.2
이자율/NNG;상승/NNG,13,9,22,0.00018158453458486982,0.00012571237009721757,1.4444444444444444
금리/NNG;최저/NNG,71,117,188,0.0009917309196558275,0.0016342608112638283,0.6068376068376069
경기/NNG;불확실성/NNG,35,19,54,0.0004888814392669572,0.0002653927813163482,1.8421052631578947
신용경색/NNG;완화/NNG,6,21,27,8.380824673147838e-05,0.0002933288635601743,0.28571428571428575
소비자/NNG;물가/NNG;급등/NNG,47,21,68,0.000656497932729914,0.0002933288635601743,2.238095238095238
기대/NNG;오르/VV,13,7,20,0.00018158453458486982,9.777628785339144e-05,1.8571428571428572
물가/NNG;인상/NNG,11,7,18,0.00015364845234104368,9.777628785339144e-05,1.5714285714285714
채권스왑/NNG;확대/NNG,6,11,17,8.380824673147838e-05,0.00015364845234104368,0.5454545454545455
차액결제선물환/NNG;시장/NNG;달러원/NNG;급락/NNG,14,6,20,0.00019555257570678288,8.380824673147838e-05,2.333333333333333
타격/NNG;줄/VV,12,20,32,0.00016761649346295676,0.00027936082243826125,0.6000000000000001
지수/NNG;금리/NNG;인상/NNG,18,7,25,0.00025142474019443513,9.777628785339144e-05,2.5714285714285716
불확실성/NNG;하락/NNG,12,23,35,0.00016761649346295676,0.00032126494580400047,0.5217391304347826
전례/NNG;찾/VV;어렵/VA,13,3,16,0.00018158453458486982,4.190412336573919e-05,4.333333333333333
테이퍼링/NNG;금리/NNG;인상/NNG,13,7,20,0.00018158453458486982,9.777628785339144e-05,1.8571428571428572
달러엔/NNG;환율/NNG;금리/NNG;인상/NNG,5,11,16,6.984020560956531e-05,0.00015364845234104368,0.4545454545454546
금리/NNG;인상/NNG;가능성/NNG;낮/VA,31,17,48,0.00043300927477930493,0.00023745669907252208,1.8235294117647058
경기/NNG;하방/NNG;위험/NNG;크/VV,5,11,16,6.984020560956531e-05,0.00015364845234104368,0.4545454545454546
통제/NNG;강화/NNG,7,10,17,9.777628785339144e-05,0.00013968041121913062,0.7000000000000001
실적/NNG;상승/NNG,17,8,25,0.00023745669907252208,0.00011174432897530451,2.125
글로벌/NNG;경기/NNG;불안/NNG,13,7,20,0.00018158453458486982,9.777628785339144e-05,1.8571428571428572
피해/NNG;크/VV,4,14,18,5.5872164487652255e-05,0.00019555257570678288,0.28571428571428575
국채/NNG;발행/NNG;성공/NNG,52,25,77,0.0007263381383394793,0.0003492010280478266,2.08
경기/NNG;부양/NNG,283,456,739,0.0039529556375013965,0.006369426751592357,0.6206140350877192
모기지/NNG;금리/NNG;인상/NNG,5,16,21,6.984020560956531e-05,0.00022348865795060902,0.31249999999999994
채권시장/NNG;강보합/NNG;채권/NNG;금리/NNG;하락/NNG,24,44,68,0.00033523298692591353,0.0006145938093641747,0.5454545454545455
장단기스프레드/NNG;축소/NNG,14,10,24,0.00019555257570678288,0.00013968041121913062,1.4000000000000001
위험자산/NNG;선호/NNG;강하/VA,12,5,17,0.00016761649346295676,6.984020560956531e-05,2.4000000000000004
기대/NNG;충족/NNG,11,19,30,0.00015364845234104368,0.0002653927813163482,0.5789473684210525
깜짝/MAG;금리/NNG;인상/NNG,22,6,28,0.00030729690468208736,8.380824673147838e-05,3.666666666666666
정치/NNG;불확실성/NNG;크/VV,10,6,16,0.00013968041121913062,8.380824673147838e-05,1.6666666666666665
금리/NNG;불확실성/NNG,30,15,45,0.00041904123365739187,0.00020952061682869594,2.0
금리/NNG;인상/NNG;쉽/VA;않/VX,11,7,18,0.00015364845234104368,9.777628785339144e-05,1.5714285714285714
대출/NNG;넘/VV,9,18,27,0.00012571237009721757,0.00025142474019443513,0.5
물가/NNG;압력/NNG,27,13,40,0.0003771371102916527,0.00018158453458486982,2.076923076923077
일자리/NNG;증가/NNG,19,26,45,0.0002653927813163482,0.00036316906916973964,0.7307692307692307
지수/NNG;fed/NNG;금리/NNG;인하/NNG,5,33,38,6.984020560956531e-05,0.0004609453570231311,0.1515151515151515
국채/NNG;가격/NNG;고용/NNG;지표/NNG;호조/NNG,13,5,18,0.00018158453458486982,6.984020560956531e-05,2.6
기업/NNG;투자/NNG;활성화/NNG,6,12,18,8.380824673147838e-05,0.00016761649346295676,0.5
미/NNG;국채/NNG;금리/NNG;급등/NNG,15,23,38,0.00020952061682869594,0.00032126494580400047,0.6521739130434782
금리/NNG;최대/NNG;인상/NNG,59,4,63,0.0008241144261928707,5.5872164487652255e-05,14.75
금리/NNG;인상/NNG;가능성/NNG;배제/NNG,12,16,28,0.00016761649346295676,0.00022348865795060902,0.75
일자리/NNG;감소/NNG,5,14,19,6.984020560956531e-05,0.00019555257570678288,0.35714285714285715
부동산/NNG;가격/NNG;급등/NNG,19,9,28,0.0002653927813163482,0.00012571237009721757,2.111111111111111
투자심리/NNG;안정/NNG,17,23,40,0.00023745669907252208,0.00032126494580400047,0.7391304347826086
기대/NNG;급등/NNG,13,22,35,0.00018158453458486982,0.00030729690468208736,0.5909090909090909
경제/NNG;우려/NNG,25,34,59,0.0003492010280478266,0.00047491339814504415,0.7352941176470589
인플레이션/NNG;경기/NNG;침체/NNG,20,5,25,0.00027936082243826125,6.984020560956531e-05,4.0
부채/NNG;급증/NNG,10,16,26,0.00013968041121913062,0.00022348865795060902,0.6249999999999999
대출/NNG;낮/VA,9,13,22,0.00012571237009721757,0.00018158453458486982,0.6923076923076923
고용/NNG;지표/NNG;호조/NNG;금리/NNG;인상/NNG,12,8,20,0.00016761649346295676,0.00011174432897530451,1.5
금리/NNG;플러스/NNG,7,16,23,9.777628785339144e-05,0.00022348865795060902,0.43749999999999994
불확실성/NNG;우려/NNG,14,2,16,0.00019555257570678288,2.7936082243826127e-05,6.999999999999999
gdp/NNG;증가/NNG,8,15,23,0.00011174432897530451,0.00020952061682869594,0.5333333333333334
대출/NNG;성장/NNG,16,5,21,0.00022348865795060902,6.984020560956531e-05,3.2
경제/NNG;충격/NNG;완화/NNG,10,15,25,0.00013968041121913062,0.00020952061682869594,0.6666666666666666
자산/NNG;가격/NNG;상승/NNG,37,16,53,0.0005168175215107834,0.00022348865795060902,2.3125
높/VA;물가/NNG;상승/NNG,14,2,16,0.00019555257570678288,2.7936082243826127e-05,6.999999999999999
소득/NNG;감소/NNG,8,15,23,0.00011174432897530451,0.00020952061682869594,0.5333333333333334
예상/NNG;저조/NNG,11,7,18,0.00015364845234104368,9.777628785339144e-05,1.5714285714285714
통화정책/NNG;긴축/NNG,36,19,55,0.0005028494803888703,0.0002653927813163482,1.8947368421052633
경제/NNG;부정적/VAX,13,18,31,0.00018158453458486982,0.00025142474019443513,0.7222222222222222
경기/NNG;침체/NNG;우려/NNG;확산/NNG,15,7,22,0.00020952061682869594,9.777628785339144e-05,2.142857142857143
수요/NNG;많/VA;않/VX,16,11,27,0.00022348865795060902,0.00015364845234104368,1.4545454545454548
통화/NNG;절하/NNG,5,19,24,6.984020560956531e-05,0.0002653927813163482,0.2631578947368421
은행/NNG;대출/NNG;증가/NNG,7,11,18,9.777628785339144e-05,0.00015364845234104368,0.6363636363636364
지출/NNG;줄/VV,8,12,20,0.00011174432897530451,0.00016761649346295676,0.6666666666666666
경기/NNG;둔화/NNG;우려/NNG;크/VV,27,12,39,0.0003771371102916527,0.00016761649346295676,2.25
차액결제선물환/NNG;시장/NNG;달러원/NNG;소폭/MAG;상승/NNG,21,12,33,0.0002933288635601743,0.00016761649346295676,1.7499999999999998
달러인덱스/NNG;내리/VV,38,22,60,0.0005307855626326964,0.00030729690468208736,1.7272727272727273
부동산/NNG;활성화/NNG,15,22,37,0.00020952061682869594,0.00030729690468208736,0.6818181818181819
실물/NNG;경기/NNG;회복/NNG,9,12,21,0.00012571237009721757,0.00016761649346295676,0.75
금리/NNG;인하/NNG;기대/NNG;약화/NNG,18,27,45,0.00025142474019443513,0.0003771371102916527,0.6666666666666666
국제/NNG;금융시장/NNG;안정/NNG,7,14,21,9.777628785339144e-05,0.00019555257570678288,0.5
원달러/NNG;오르/VV,39,19,58,0.0005447536037546095,0.0002653927813163482,2.0526315789473686
기대/NNG;이어지/VV;상승/NNG,7,15,22,9.777628785339144e-05,0.00020952061682869594,0.4666666666666667
금리/NNG;인하/NNG;없/VA,13,23,36,0.00018158453458486982,0.00032126494580400047,0.5652173913043478
경제/NNG;흔들/VV,12,9,21,0.00016761649346295676,0.00012571237009721757,1.3333333333333335
해외/NNG;투자/NNG;활성화/NNG,7,18,25,9.777628785339144e-05,0.00025142474019443513,0.3888888888888889
금리/NNG;인하/NNG;기대/NNG;높/VA,3,14,17,4.190412336573919e-05,0.00019555257570678288,0.2142857142857143
국채/NNG;가격/NNG;급등/NNG,13,9,22,0.00018158453458486982,0.00012571237009721757,1.4444444444444444
